,Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle,Code Description
12198,2021-06-06,18:51,Sunday,KENNEDY BD STATION,TUNIP,5,10,E,BD,5029,Operator Not In Position
12199,2021-06-06,19:37,Sunday,KENNEDY BD STATION,MUIS,0,0,N/A,BD,0,Injured or ill Customer (In Station) - Transported
12200,2021-06-06,20:10,Sunday,YONGE BD STATION,SUO,4,8,E,BD,5201,Passenger Other
12201,2021-06-06,21:01,Sunday,GREENWOOD YARD,SUG,0,0,N/A,BD,0,Graffiti / Scratchiti
12202,2021-06-06,22:00,Sunday,YONGE-UNIVERSITY AND B,MUO,0,0,N/A,YU/BD,0,Miscellaneous Other
12203,2021-06-06,22:43,Sunday,LAWRENCE STATION,MUSC,0,0,N,YU,5756,Miscellaneous Speed Control
12204,2021-06-06,00:45,Sunday,BLOOR STATION,SUDP,3,10,N,YU,5766,Disorderly Patron
12205,2021-06-06,09:07,Sunday,DON MILLS STATION,TUMVS,5,11,E,SHP,6146,Operator Violated Signal
12206,2021-06-06,23:01,Sunday,BAYVIEW STATION,SUO,0,0,N/A,SHP,0,Passenger Other
12207,2021-06-07,06:29,Monday,FINCH STATION,MUSC,0,0,S,YU,5556,Miscellaneous Speed Control
12208,2021-06-07,09:20,Monday,SCARBOROUGH RAPID TRAN,MRWEA,0,0,N/A,SRT,0,Weather Reports / Related Delays
12209,2021-06-07,13:07,Monday,LAWRENCE EAST STATION,ERAC,5,10,S,SRT,3008,Air Conditioning
12210,2021-06-07,06:30,Monday,ROSEDALE STATION,MUATC,5,8,S,YU,5516,ATC Project
12211,2021-06-07,23:24,Monday,LAWRENCE EAST STATION,ERDO,3,9,S,SRT,3016,Door Problems - Faulty Equipment
12212,2021-06-07,08:24,Monday,YONGE BD STATION,MUPAA,0,0,W,BD,5370,Passenger Assistance Alarm Activated - No Trouble Found
12213,2021-06-07,09:14,Monday,ST PATRICK STATION,SUDP,3,6,N,YU,5651,Disorderly Patron
12214,2021-06-07,10:38,Monday,EGLINTON STATION,SUO,0,0,N,YU,5931,Passenger Other
12215,2021-06-07,10:39,Monday,DAVISVILLE STATION,EUBK,3,6,S,YU,5466,Brakes
12216,2021-06-07,10:45,Monday,PAPE STATION,SUAP,5,9,E,BD,5045,Assault / Patron Involved
12217,2021-06-07,10:52,Monday,CHESTER STATION,TUSC,3,7,W,BD,5312,Operator Overspeeding
12218,2021-06-07,11:27,Monday,FINCH STATION,EUAC,3,6,N,YU,5941,Air Conditioning
12219,2021-06-07,11:39,Monday,VICTORIA PARK STATION,EUDO,6,10,W,BD,5150,Door Problems - Faulty Equipment
12220,2021-06-07,11:49,Monday,KEELE STATION,MUIR,9,13,W,BD,5120,Injured or ill Customer (On Train) - Medical Aid Refused
12221,2021-06-07,12:04,Monday,SHEPPARD STATION,MUPAA,0,0,S,YU,5866,Passenger Assistance Alarm Activated - No Trouble Found
12222,2021-06-07,13:06,Monday,BATHURST STATION,EUTL,6,10,E,BD,5059,Trainline System
12223,2021-06-07,13:53,Monday,EGLINTON STATION,MUSAN,3,6,S,YU,5936,Unsanitary Vehicle
12224,2021-06-07,14:30,Monday,YONGE BD STATION,MUPAA,3,7,W,BD,5203,Passenger Assistance Alarm Activated - No Trouble Found
12225,2021-06-07,14:42,Monday,UNION STATION,EUDO,5,8,N,YU,5841,Door Problems - Faulty Equipment
12226,2021-06-07,15:00,Monday,LAWRENCE STATION,EUSC,0,0,S,YU,5986,Speed Control Equipment  
12227,2021-06-07,16:24,Monday,SHERBOURNE STATION,MUPAA,0,0,E,BD,5183,Passenger Assistance Alarm Activated - No Trouble Found
12228,2021-06-07,16:42,Monday,KIPLING STATION,EUPI,6,10,W,BD,5164,Propulsion System
12229,2021-06-07,17:21,Monday,BLOOR STATION,MUPAA,0,0,N,YU,5856,Passenger Assistance Alarm Activated - No Trouble Found
12230,2021-06-07,18:33,Monday,DUNDAS STATION,SUDP,3,6,S,YU,5806,Disorderly Patron
12231,2021-06-07,18:35,Monday,ST GEORGE BD STATION,MUIR,6,10,W,BD,5232,Injured or ill Customer (On Train) - Medical Aid Refused
12232,2021-06-07,18:53,Monday,SHERBOURNE STATION,MUPAA,0,0,E,BD,5045,Passenger Assistance Alarm Activated - No Trouble Found
12233,2021-06-07,19:05,Monday,EGLINTON WEST STATION,PUMEL,0,0,N/A,YU,0,Escalator/Elevator Incident
12234,2021-06-07,19:38,Monday,KENNEDY BD STATION,EUPI,5,12,W,BD,5002,Propulsion System
12235,2021-06-07,20:11,Monday,BATHURST STATION,MUIS,0,0,N/A,BD,0,Injured or ill Customer (In Station) - Transported
12236,2021-06-07,20:13,Monday,KEELE STATION,MUIS,0,0,E,BD,0,Injured or ill Customer (In Station) - Transported
12237,2021-06-07,20:34,Monday,EGLINTON STATION,SUO,0,0,N,YU,5431,Passenger Other
12238,2021-06-07,22:00,Monday,YONGE-UNIVERSITY AND B,MUO,0,0,N/A,YU/BD,0,Miscellaneous Other
12239,2021-06-07,22:33,Monday,SHERBOURNE STATION,MUPAA,0,0,E,BD,5096,Passenger Assistance Alarm Activated - No Trouble Found
12240,2021-06-07,22:35,Monday,EGLINTON STATION,PUSCR,7,14,S,YU,5556,Subway Car Radio Fault 
12241,2021-06-07,22:56,Monday,YORK MILLS STATION,TUSC,0,0,S,YU,5926,Operator Overspeeding
12242,2021-06-07,23:00,Monday,YONGE- UNIVERSITY SUBW,MUO,0,0,N/A,YU,0,Miscellaneous Other
12243,2021-06-07,23:42,Monday,DAVISVILLE STATION,MUPAA,0,0,N,YU,5391,Passenger Assistance Alarm Activated - No Trouble Found
12244,2021-06-07,23:59,Monday,DUPONT STATION,SUDP,21,28,S,YU,5766,Disorderly Patron
12245,2021-06-07,00:59,Monday,SUMMERHILL STATION,MUSAN,7,14,N,YU,5766,Unsanitary Vehicle
12246,2021-06-07,09:34,Monday,SHEPPARD-YONGE STATION,PUOPO,3,8,E,SHP,6181,OPTO (COMMS) Train Door Monitoring
12247,2021-06-07,09:54,Monday,SHEPPARD-YONGE STATION,PUOPO,5,10,E,SHP,6181,OPTO (COMMS) Train Door Monitoring
12248,2021-06-07,13:23,Monday,BAYVIEW STATION,SUUT,23,28,W,SHP,6196,Unauthorized at Track Level
12249,2021-06-07,14:48,Monday,LESLIE STATION,MUSAN,5,10,W,SHP,6141,Unsanitary Vehicle
12250,2021-06-07,17:58,Monday,DON MILLS STATION,SUDP,0,0,W,SHP,6186,Disorderly Patron
12251,2021-06-08,02:24,Tuesday,ROSEDALE STATION,PUTOE,0,0,S,YU,0,T & S Operator Related Problems
12252,2021-06-08,16:15,Tuesday,SRT LINE,MRWEA,0,0,N/A,SRT,0,Weather Reports / Related Delays
12253,2021-06-08,05:53,Tuesday,DAVISVILLE BUILD-UP,MUSC,0,0,N,YU,5976,Miscellaneous Speed Control
12254,2021-06-08,06:14,Tuesday,SHEPPARD WEST STATION,MUTO,5,9,N,YU,6066,Misc. Transportation Other - Employee Non-Chargeable
12255,2021-06-08,06:36,Tuesday,SHERBOURNE STATION,PUMST,0,0,N/A,BD,0,Station Stairway Incident 
12256,2021-06-08,07:21,Tuesday,YONGE BD STATION,MUPAA,0,0,W,BD,5062,Passenger Assistance Alarm Activated - No Trouble Found
12257,2021-06-08,07:25,Tuesday,YORKDALE STATION,MUIS,0,0,N/A,YU,0,Injured or ill Customer (In Station) - Transported
12258,2021-06-08,07:30,Tuesday,SHERBOURNE STATION,MUPAA,0,0,E,BD,5059,Passenger Assistance Alarm Activated - No Trouble Found
12259,2021-06-08,07:38,Tuesday,KENNEDY BD STATION,EUTL,4,8,W,BD,5058,Trainline System
12260,2021-06-08,08:12,Tuesday,KENNEDY BD STATION,MUIRS,0,0,N/A,BD,0,Injured or ill Customer (In Station) - Medical Aid Refused
12261,2021-06-08,09:27,Tuesday,SHERBOURNE STATION,MUPAA,0,0,E,BD,5074,Passenger Assistance Alarm Activated - No Trouble Found
12262,2021-06-08,09:51,Tuesday,YONGE BD STATION,MUPAA,0,0,W,BD,5306,Passenger Assistance Alarm Activated - No Trouble Found
12263,2021-06-08,09:57,Tuesday,SPADINA BD STATION,MUPAA,0,0,W,BD,5306,Passenger Assistance Alarm Activated - No Trouble Found
12264,2021-06-08,10:55,Tuesday,ROYAL YORK STATION,TUSC,0,0,E,BD,5261,Operator Overspeeding
12265,2021-06-08,11:08,Tuesday,SHEPPARD STATION,EUSC,0,0,S,YU,5876,Speed Control Equipment  
12266,2021-06-08,11:12,Tuesday,YORK MILLS STATION,TUOS,3,6,N,YU,5841,Operator Overshot Platform
12267,2021-06-08,11:19,Tuesday,SHEPPARD STATION,PUSWZ,0,0,N,YU,5841,Work Zone Problems - Signals
12268,2021-06-08,11:27,Tuesday,FINCH STATION,TUO,3,6,S,YU,5841,Transportation Department - Other
12269,2021-06-08,11:32,Tuesday,FINCH STATION,SUAP,0,0,N/A,YU,0,Assault / Patron Involved
12270,2021-06-08,11:38,Tuesday,VAUGHAN MC STATION,SUAE,3,6,S,YU,6041,Assault / Employee Involved
12271,2021-06-08,11:58,Tuesday,BLOOR STATION,MUI,3,6,N,YU,5671,Injured or ill Customer (On Train) - Transported
12272,2021-06-08,12:25,Tuesday,NORTH YORK CTR STATION,PUTO,0,0,S,YU,5426,T&S Other
12273,2021-06-08,12:46,Tuesday,VAUGHAN MC STATION,MUNOA,3,6,S,YU,0,No Operator Immediately Available - Not E.S.A. Related 
12274,2021-06-08,13:56,Tuesday,BLOOR STATION,MUTO,3,6,N,YU,5776,Misc. Transportation Other - Employee Non-Chargeable
12275,2021-06-08,13:58,Tuesday,KIPLING STATION,PUMEL,0,0,N/A,BD,0,Escalator/Elevator Incident
12276,2021-06-08,14:40,Tuesday,VAUGHAN MC STATION,MUNOA,3,6,S,YU,0,No Operator Immediately Available - Not E.S.A. Related 
12277,2021-06-08,14:40,Tuesday,VAUGHAN MC STATION,MUNOA,3,6,S,YU,0,No Operator Immediately Available - Not E.S.A. Related 
12278,2021-06-08,15:43,Tuesday,VAUGHAN MC STATION,MUNOA,3,6,S,YU,0,No Operator Immediately Available - Not E.S.A. Related 
12279,2021-06-08,16:37,Tuesday,NORTH YORK CTR STATION,PUTO,0,0,S,YU,5946,T&S Other
12280,2021-06-08,16:43,Tuesday,SHERBOURNE STATION,MUPAA,0,0,E,BD,5143,Passenger Assistance Alarm Activated - No Trouble Found
12281,2021-06-08,17:32,Tuesday,ST GEORGE BD STATION,SUDP,4,8,W,BD,5341,Disorderly Patron
12282,2021-06-08,18:00,Tuesday,LAWRENCE WEST STATION,SUAP,10,13,S,YU,5826,Assault / Patron Involved
12283,2021-06-08,18:34,Tuesday,KEELE STATION,MUIS,0,0,N/A,BD,0,Injured or ill Customer (In Station) - Transported
12284,2021-06-08,18:55,Tuesday,FINCH STATION,PUMEL,0,0,N/A,YU,0,Escalator/Elevator Incident
12285,2021-06-08,19:47,Tuesday,ST CLAIR WEST STATION,SUAP,8,13,S,YU,5966,Assault / Patron Involved
12286,2021-06-08,20:14,Tuesday,EGLINTON WEST STATION,SUO,0,0,S,YU,0,Passenger Other
12287,2021-06-08,20:28,Tuesday,YORK MILLS STATION,TUSC,0,0,S,YU,5426,Operator Overspeeding
12288,2021-06-08,20:54,Tuesday,VAUGHAN MC STATION,MUNOA,7,14,S,YU,0,No Operator Immediately Available - Not E.S.A. Related 
12289,2021-06-08,21:24,Tuesday,HIGH PARK STATION,MUIR,0,0,W,BD,5269,Injured or ill Customer (On Train) - Medical Aid Refused
12290,2021-06-08,22:00,Tuesday,YONGE-UNIVERSITY AND B,MUO,0,0,N/A,YU/BD,0,Miscellaneous Other
12291,2021-06-08,22:58,Tuesday,WILSON STATION,PUMEL,0,0,N/A,YU,0,Escalator/Elevator Incident
12292,2021-06-08,23:00,Tuesday,YONGE UNIVERSITY SUBWA,MUO,0,0,N/A,YU,0,Miscellaneous Other
12293,2021-06-08,23:12,Tuesday,VAUGHAN MC STATION,MUNOA,7,14,S,YU,0,No Operator Immediately Available - Not E.S.A. Related 
12294,2021-06-09,06:35,Wednesday,SCARBOROUGH CTR STATIO,ERDO,6,12,S,SRT,3022,Door Problems - Faulty Equipment
12295,2021-06-09,05:18,Wednesday,UNION STATION,MUIS,0,0,N/A,YU,0,Injured or ill Customer (In Station) - Transported
12296,2021-06-09,09:52,Wednesday,LINE 3 - SCARBOROUGH R,MRWEA,0,0,N/A,SRT,0,Weather Reports / Related Delays
12297,2021-06-09,06:34,Wednesday,ROSEDALE STATION,MUATC,3,6,S,YU,6046,ATC Project
12298,2021-06-09,07:12,Wednesday,KENNEDY BD STATION,MUSAN,4,8,W,BD,5213,Unsanitary Vehicle
12299,2021-06-09,14:04,Wednesday,LAWRENCE EAST STATION,MRUIR,0,0,N/A,SRT,0,Injured or ill Customer (On Train) - Medical Aid Refused
12300,2021-06-09,07:44,Wednesday,ROSEDALE STATION,MUSC,3,6,N,YU,5966,Miscellaneous Speed Control
12301,2021-06-09,16:53,Wednesday,SCARBOROUGH CTR STATIO,ERDO,6,12,S,SRT,3012,Door Problems - Faulty Equipment
12302,2021-06-09,17:20,Wednesday,MCCOWAN STATION,ERCD,5,11,N,SRT,3012,Consequential Delay (2nd Delay Same Fault)
12303,2021-06-09,07:53,Wednesday,ROSEDALE STATION,TUSC,0,0,N,YU,5726,Operator Overspeeding
12304,2021-06-09,08:03,Wednesday,ST PATRICK STATION,MUIS,0,0,N/A,YU,0,Injured or ill Customer (In Station) - Transported
12305,2021-06-09,08:03,Wednesday,ROSEDALE STATION,TUSC,0,0,N,YU,5876,Operator Overspeeding
12306,2021-06-09,08:09,Wednesday,VAUGHAN MC STATION,TUNIP,5,8,S,YU,5711,Operator Not In Position
12307,2021-06-09,08:11,Wednesday,DUNDAS WEST STATION,SUO,0,0,N/A,BD,0,Passenger Other
12308,2021-06-09,08:53,Wednesday,ST PATRICK STATION,MUIRS,0,0,N/A,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused
12309,2021-06-09,09:14,Wednesday,ROSEDALE STATION,TUO,3,6,S,YU,6046,Transportation Department - Other
12310,2021-06-09,09:57,Wednesday,SHERBOURNE STATION,MUPAA,3,7,W,BD,5143,Passenger Assistance Alarm Activated - No Trouble Found
12311,2021-06-09,10:07,Wednesday,ROYAL YORK STATION,MUSC,0,0,E,BD,5119,Miscellaneous Speed Control
12312,2021-06-09,12:21,Wednesday,VAUGHAN MC STATION,SUO,3,6,S,YU,5726,Passenger Other
12313,2021-06-09,13:14,Wednesday,VAUGHAN MC STATION,MUNOA,3,6,S,YU,0,No Operator Immediately Available - Not E.S.A. Related 
12314,2021-06-09,13:20,Wednesday,RUNNYMEDE STATION,EUDO,6,10,W,BD,5333,Door Problems - Faulty Equipment
12315,2021-06-09,13:38,Wednesday,SPADINA BD STATION,MUIS,0,0,N/A,BD,0,Injured or ill Customer (In Station) - Transported
12316,2021-06-09,14:22,Wednesday,WARDEN STATION,SUUT,7,11,W,BD,5179,Unauthorized at Track Level
12317,2021-06-09,14:32,Wednesday,FINCH STATION,MUPAA,0,0,S,YU,6066,Passenger Assistance Alarm Activated - No Trouble Found
12318,2021-06-09,14:43,Wednesday,DAVISVILLE BUILD UP,TUSC,0,0,S,YU,5556,Operator Overspeeding
12319,2021-06-09,15:12,Wednesday,VAUGHAN MC STATION,MUNOA,3,6,S,YU,0,No Operator Immediately Available - Not E.S.A. Related 
12320,2021-06-09,18:01,Wednesday,CHRISTIE STATION,PUMEL,0,0,N/A,BD,0,Escalator/Elevator Incident
12321,2021-06-09,18:50,Wednesday,WILSON STATION,MUO,4,8,S,YU,5711,Miscellaneous Other
12322,2021-06-09,19:30,Wednesday,KIPLING STATION,SUO,0,0,N/A,BD,0,Passenger Other
12323,2021-06-09,20:00,Wednesday,LAWRENCE STATION,PUSTS,3,8,S,YU,5951,Signals - Train Stops
12324,2021-06-09,20:11,Wednesday,DAVISVILLE STATION,MUIS,0,0,N/A,YU,0,Injured or ill Customer (In Station) - Transported
12325,2021-06-09,21:52,Wednesday,NORTH YORK CTR STATION,MUPLC,0,0,N,YU,5391,Fire/Smoke Plan C
12326,2021-06-09,22:00,Wednesday,YONGE-UNIVERSITY AND B,MUO,0,0,N/A,YU/BD,0,Miscellaneous Other
12327,2021-06-09,23:00,Wednesday,YONGE UNIVERSITY SUBWA,MUO,0,0,B,YU,0,Miscellaneous Other
12328,2021-06-09,23:18,Wednesday,SHERBOURNE STATION,MUPAA,0,0,W,BD,5143,Passenger Assistance Alarm Activated - No Trouble Found
12329,2021-06-09,23:22,Wednesday,SHEPPARD STATION,PUSNT,0,0,S,YU,0,Signal Problem - No Trouble
12330,2021-06-09,23:35,Wednesday,KENNEDY BD STATION,TUKEY,0,0,W,BD,5241,Two Drum Switch Keys Activated
12331,2021-06-10,06:15,Thursday,ROSEDALE STATION,TUSC,3,6,N,YU,5876,Operator Overspeeding
12332,2021-06-10,07:17,Thursday,SPADINA BD STATION,MUD,5,9,W,BD,5119,Door Problems - Passenger Related
12333,2021-06-10,07:29,Thursday,UNION STATION (TO KING,EUDO,5,8,N,YU,5691,Door Problems - Faulty Equipment
12334,2021-06-10,07:41,Thursday,FINCH STATION,TUSC,4,7,S,YU,5726,Operator Overspeeding
12335,2021-06-10,07:43,Thursday,SHERBOURNE STATION,MUPAA,0,0,E,BD,5189,Passenger Assistance Alarm Activated - No Trouble Found
12336,2021-06-10,08:28,Thursday,YORK MILLS STATION,TUSC,0,0,S,YU,5766,Operator Overspeeding
12337,2021-06-10,08:37,Thursday,VICTORIA PARK STATION,EUDO,4,8,E,BD,5179,Door Problems - Faulty Equipment
12338,2021-06-10,08:39,Thursday,WOODBINE STATION,TUCC,0,0,E,BD,5042,Transit Control Related Problems
12339,2021-06-10,09:10,Thursday,DUNDAS WEST STATION,SUDP,3,7,E,BD,5189,Disorderly Patron
12340,2021-06-10,09:34,Thursday,ST PATRICK STATION,EUDO,8,11,N,YU,6066,Door Problems - Faulty Equipment
12341,2021-06-10,09:39,Thursday,WILSON STATION,MUO,0,0,N,YU,5751,Miscellaneous Other
12342,2021-06-10,09:53,Thursday,VAUGHAN MC STATION,PUSCR,3,6,S,YU,5931,Subway Car Radio Fault 
12343,2021-06-10,10:28,Thursday,WILSON STATION,MUPLB,51,54,N,YU,5436,Fire/Smoke Plan B - Source TTC
12344,2021-06-10,10:44,Thursday,BROADVIEW STATION,SUDP,3,7,E,BD,5333,Disorderly Patron
12345,2021-06-10,10:48,Thursday,LAWRENCE STATION,SUDP,0,0,S,YU,5861,Disorderly Patron
12346,2021-06-10,11:46,Thursday,KENNEDY BD STATION,MUO,4,8,W,BD,5241,Miscellaneous Other
12347,2021-06-10,13:05,Thursday,BLOOR STATION,MUIRS,0,0,N/A,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused
12348,2021-06-10,13:38,Thursday,FINCH STATION,SUO,0,0,N/A,YU,0,Passenger Other
12349,2021-06-10,13:45,Thursday,KIPLING STATION,TUNIP,3,7,E,BD,5260,Operator Not In Position
12350,2021-06-10,13:54,Thursday,EGLINTON STATION,MUIR,16,19,S,YU,5936,Injured or ill Customer (On Train) - Medical Aid Refused
12351,2021-06-10,13:54,Thursday,GLENCAIRN STATION,EUNT,3,6,S,YU,5771,Equipment - No Trouble Found
12352,2021-06-10,14:16,Thursday,WILSON STATION,MUPAA,0,0,N,YU,5526,Passenger Assistance Alarm Activated - No Trouble Found
12353,2021-06-10,15:36,Thursday,KENNEDY BD STATION,MUSAN,3,7,W,BD,5143,Unsanitary Vehicle
12354,2021-06-10,15:54,Thursday,COXWELL STATION,EUCD,7,11,E,BD,5179,Consequential Delay (2nd Delay Same Fault)
12355,2021-06-10,16:38,Thursday,BAY STATION,SUDP,0,0,E,BD,5246,Disorderly Patron
12356,2021-06-10,17:16,Thursday,PAPE STATION,PUMEL,0,0,N/A,BD,0,Escalator/Elevator Incident
12357,2021-06-10,17:33,Thursday,EGLINTON STATION,MUI,3,6,N,YU,5876,Injured or ill Customer (On Train) - Transported
12358,2021-06-10,19:11,Thursday,ST CLAIR WEST STATION,MUDD,0,0,N,YU,5436,Door Problems - Debris Related
12359,2021-06-10,19:23,Thursday,YORKDALE STATION,EUBK,5,10,S,YU,5616,Brakes
12360,2021-06-10,20:05,Thursday,KENNEDY BD STATION,TUKEY,5,12,W,BD,5241,Two Drum Switch Keys Activated
12361,2021-06-10,21:40,Thursday,ST CLAIR WEST STATION,SUDP,0,0,S,YU,5386,Disorderly Patron
12362,2021-06-10,22:00,Thursday,YONGE-UNIVERSITY AND B,MUO,0,0,N/A,YU/BD,0,Miscellaneous Other
12363,2021-06-10,22:00,Thursday,RUNNYMEDE STATION,SUDP,0,0,W,BD,5132,Disorderly Patron
12364,2021-06-10,23:00,Thursday,YONGE-UNIVERSITY SUBWA,MUO,0,0,N/A,YU,0,Miscellaneous Other
12365,2021-06-10,23:45,Thursday,SPADINA BD STATION,MUIS,0,0,N/A,BD,0,Injured or ill Customer (In Station) - Transported
12366,2021-06-10,00:17,Thursday,DONLANDS STATION,SUBT,10,17,W,BD,5198,Bomb Threat
12367,2021-06-10,01:03,Thursday,SHERBOURNE STATION,MUPAA,0,0,E,BD,5246,Passenger Assistance Alarm Activated - No Trouble Found
12368,2021-06-10,01:16,Thursday,ISLINGTON STATION,MUIS,0,0,N/A,BD,0,Injured or ill Customer (In Station) - Transported
12369,2021-06-10,09:36,Thursday,LESLIE STATION,TUMVS,0,0,E,SHP,6186,Operator Violated Signal
12370,2021-06-11,19:35,Friday,KENNEDY SRT STATION,MRUIR,0,0,S,SRT,0,Injured or ill Customer (On Train) - Medical Aid Refused
12371,2021-06-11,02:07,Friday,MUSEUM STATION,TUCC,10,0,N,YU,6041,Transit Control Related Problems
12372,2021-06-11,05:19,Friday,KENNEDY BD STATION,MUPLC,0,0,N/A,BD,0,Fire/Smoke Plan C
12373,2021-06-11,19:56,Friday,SCARBOROUGH CTR STATIO,MRUI,0,0,N/A,SRT,0,Injured or ill Customer (On Train) - Transported
12374,2021-06-11,06:04,Friday,GREENWOOD STATION,EUPI,3,8,E,BD,5095,Propulsion System
12375,2021-06-11,06:05,Friday,FINCH STATION,TUSC,0,0,S,YU,5556,Operator Overspeeding
12376,2021-06-11,06:06,Friday,ROSEDALE STATION,MUPLB,39,42,N,YU,5766,Fire/Smoke Plan B - Source TTC
12377,2021-06-11,06:39,Friday,FINCH WEST STATION,EUDO,5,10,S,YU,5536,Door Problems - Faulty Equipment
12378,2021-06-11,07:03,Friday,WILSON STATION,MUTO,3,6,N,YU,5841,Misc. Transportation Other - Employee Non-Chargeable
12379,2021-06-11,07:07,Friday,ROSEDALE STATION,MUATC,3,8,S,YU,5556,ATC Project
12380,2021-06-11,07:09,Friday,DUNDAS STATION,EUDO,3,6,N,YU,5491,Door Problems - Faulty Equipment
12381,2021-06-11,07:14,Friday,SHERBOURNE STATION,MUPAA,0,0,E,BD,5050,Passenger Assistance Alarm Activated - No Trouble Found
12382,2021-06-11,08:28,Friday,KENNEDY BD STATION,EUNT,4,8,W,BD,5241,Equipment - No Trouble Found
12383,2021-06-11,09:20,Friday,FINCH STATION,TUSC,0,0,S,YU,5726,Operator Overspeeding
12384,2021-06-11,09:44,Friday,WILSON YARD,PUEWZ,17,20,S,YU,5636,
12385,2021-06-11,09:50,Friday,KENNEDY BD STATION,EUDO,4,8,W,BD,5333,Door Problems - Faulty Equipment
12386,2021-06-11,09:56,Friday,RUNNYMEDE STATION,MUIS,0,0,N/A,BD,0,Injured or ill Customer (In Station) - Transported
12387,2021-06-11,10:40,Friday,RUNNYMEDE STATION,SUO,0,0,W,BD,5176,Passenger Other
12388,2021-06-11,10:56,Friday,BAY STATION,EUCD,4,8,E,BD,5095,Consequential Delay (2nd Delay Same Fault)
12389,2021-06-11,11:10,Friday,COXWELL STATION,TUO,4,8,E,BD,5028,Transportation Department - Other
12390,2021-06-11,11:26,Friday,KENNEDY BD STATION,EUCD,4,8,W,BD,5134,Consequential Delay (2nd Delay Same Fault)
12391,2021-06-11,11:58,Friday,BLOOR STATION,TUS,7,10,N,YU,5786,Crew Unable to Maintain Schedule
12392,2021-06-11,13:54,Friday,PAPE STATION,SUDP,0,0,N/A,BD,0,Disorderly Patron
12393,2021-06-11,14:29,Friday,SPADINA BD STATION,SUUT,0,0,W,BD,5224,Unauthorized at Track Level
12394,2021-06-11,14:36,Friday,FINCH STATION,MUTO,3,6,S,YU,5556,Misc. Transportation Other - Employee Non-Chargeable
12395,2021-06-11,14:39,Friday,FINCH STATION,TUMVS,3,6,N,YU,5516,Operator Violated Signal
12396,2021-06-11,15:22,Friday,YORK MILLS STATION,MUIRS,0,0,N/A,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused
12397,2021-06-11,17:10,Friday,FINCH WEST STATION,MUSAN,3,6,S,YU,5936,Unsanitary Vehicle
12398,2021-06-11,17:29,Friday,LAWRENCE STATION,MUSC,0,0,N,YU,5856,Miscellaneous Speed Control
12399,2021-06-11,17:50,Friday,COXWELL STATION,MUPAA,0,0,E,BD,5280,Passenger Assistance Alarm Activated - No Trouble Found
12400,2021-06-11,19:27,Friday,COLLEGE STATION,MUSAN,5,10,N,YU,5586,Unsanitary Vehicle
12401,2021-06-11,19:53,Friday,DUNDAS STATION,MUIS,0,0,N/A,YU,0,Injured or ill Customer (In Station) - Transported
12402,2021-06-11,20:17,Friday,WARDEN STATION,SUO,0,0,W,BD,5153,Passenger Other
12403,2021-06-11,20:19,Friday,CHESTER STATION,SUUT,19,26,W,BD,5153,Unauthorized at Track Level
12404,2021-06-11,21:01,Friday,ROSEDALE STATION,SUDP,12,17,N,YU,5901,Disorderly Patron
12405,2021-06-11,21:10,Friday,BATHURST STATION,MUIRS,0,0,N/A,BD,0,Injured or ill Customer (In Station) - Medical Aid Refused
12406,2021-06-11,22:00,Friday,YONGE-UNIVERSITY AND B,MUO,0,0,N/A,YU/BD,0,Miscellaneous Other
12407,2021-06-11,22:59,Friday,RUNNYMEDE STATION,SUDP,0,0,W,BD,5206,Disorderly Patron
12408,2021-06-11,18:33,Friday,BAYVIEW STATION,PUOPO,5,10,W,SHP,6141,OPTO (COMMS) Train Door Monitoring
12409,2021-06-11,21:00,Friday,DON MILLS STATION,MUIS,0,0,N/A,SHP,0,Injured or ill Customer (In Station) - Transported
12410,2021-06-12,04:27,Saturday,KIPLING STATION,SUDP,0,0,N/A,BD,0,Disorderly Patron
12411,2021-06-12,06:00,Saturday,TORONTO TRANSIT CONTRO,MRO,0,0,N/A,SRT,0,Miscellaneous Other
12412,2021-06-12,05:56,Saturday,DONLANDS STATION,MUO,3,8,W,BD,5192,Miscellaneous Other
12413,2021-06-12,09:47,Saturday,MIDLAND STATION,ERDO,0,0,N,SRT,5017,Door Problems - Faulty Equipment
12414,2021-06-12,09:58,Saturday,MIDLAND STATION,ERCD,0,0,S,SRT,3012,Consequential Delay (2nd Delay Same Fault)
12415,2021-06-12,06:00,Saturday,TORONTO TRANSIT COMMIS,MUO,0,0,N/A,YU,0,Miscellaneous Other
12416,2021-06-12,12:46,Saturday,KENNEDY SRT STATION,ERCD,3,10,N,SRT,3017,Consequential Delay (2nd Delay Same Fault)
12417,2021-06-12,06:00,Saturday,YONGE UNIVERSITY SUBWA,MUO,0,0,B,YU,0,Miscellaneous Other
